date,value_etf,ticker,field
2024-02-26,-0.005,XLF US Equity,daily_return
2024-02-26,120.04,XLI US Equity,close
2024-02-26,-0.0015,XLI US Equity,daily_return
2024-02-26,205.49,XLK US Equity,close
2024-02-26,0.001,XLK US Equity,daily_return
2024-02-26,74.48,XLP US Equity,close
2024-02-26,-0.004,XLP US Equity,daily_return
2024-02-26,38.28,XLRE US Equity,close
2024-02-26,-0.0114,XLRE US Equity,daily_return
2024-02-26,60.74,XLU US Equity,close
2024-02-26,-0.0197,XLU US Equity,daily_return
2024-02-26,147.1,XLV US Equity,close
2024-02-26,-0.0051,XLV US Equity,daily_return
2024-02-26,181.85,XLY US Equity,close
2024-02-26,0.0031,XLY US Equity,daily_return
2024-02-27,86.63,XLB US Equity,close
2024-02-27,0.0037,XLB US Equity,daily_return
2024-02-27,79.2,XLC US Equity,close
2024-02-27,0.0081,XLC US Equity,daily_return
2024-02-27,85.89,XLE US Equity,close
2024-02-27,-0.0043,XLE US Equity,daily_return
2024-02-27,40.21,XLF US Equity,close
2024-02-27,0.0027,XLF US Equity,daily_return
2024-02-27,120.22,XLI US Equity,close
2024-02-27,0.0015,XLI US Equity,daily_return
2024-02-27,205.67,XLK US Equity,close
2024-02-27,0.0009,XLK US Equity,daily_return
2024-02-27,74.49,XLP US Equity,close
2024-02-27,0.0001,XLP US Equity,daily_return
2024-02-27,38.31,XLRE US Equity,close
2024-02-27,0.0008,XLRE US Equity,daily_return
2024-02-27,61.89,XLU US Equity,close
2024-02-27,0.0189,XLU US Equity,daily_return
2024-02-27,146.74,XLV US Equity,close
2024-02-27,-0.0024,XLV US Equity,daily_return
2024-02-27,182.45,XLY US Equity,close
2024-02-27,0.0033,XLY US Equity,daily_return
2024-02-28,86.9,XLB US Equity,close
2024-02-28,0.0031,XLB US Equity,daily_return
2024-02-28,78.66,XLC US Equity,close
2024-02-28,-0.0068,XLC US Equity,daily_return
2024-02-28,85.72,XLE US Equity,close
2024-02-28,-0.002,XLE US Equity,daily_return
2024-02-28,40.36,XLF US Equity,close
2024-02-28,0.0037,XLF US Equity,daily_return
2024-02-28,120.63,XLI US Equity,close
2024-02-28,0.0034,XLI US Equity,daily_return
2024-02-28,204.7,XLK US Equity,close
2024-02-28,-0.0047,XLK US Equity,daily_return
2024-02-28,74.57,XLP US Equity,close
2024-02-28,0.0011,XLP US Equity,daily_return
2024-02-28,38.8,XLRE US Equity,close
2024-02-28,0.0128,XLRE US Equity,daily_return
2024-02-28,62.08,XLU US Equity,close
2024-02-28,0.0031,XLU US Equity,daily_return
2024-02-28,146.01,XLV US Equity,close
2024-02-28,-0.005,XLV US Equity,daily_return
2024-02-28,183.17,XLY US Equity,close
2024-02-28,0.0039,XLY US Equity,daily_return
2024-02-29,87.56,XLB US Equity,close
2024-02-29,0.0076,XLB US Equity,daily_return
2024-02-29,79.36,XLC US Equity,close
2024-02-29,0.0089,XLC US Equity,daily_return
2024-02-29,86.14,XLE US Equity,close
2024-02-29,0.0049,XLE US Equity,daily_return
2024-02-29,40.34,XLF US Equity,close
2024-02-29,-0.0005,XLF US Equity,daily_return
2024-02-29,121.0,XLI US Equity,close
2024-02-29,0.0031,XLI US Equity,daily_return
2024-02-29,206.98,XLK US Equity,close
2024-02-29,0.0111,XLK US Equity,daily_return
2024-02-29,74.45,XLP US Equity,close
2024-02-29,-0.0016,XLP US Equity,daily_return
2024-02-29,39.11,XLRE US Equity,close
2024-02-29,0.008,XLRE US Equity,daily_return
2024-02-29,62.1,XLU US Equity,close
2024-02-29,0.0003,XLU US Equity,daily_return
2024-02-29,144.82,XLV US Equity,close
2024-02-29,-0.0081,XLV US Equity,daily_return
2024-02-29,184.41,XLY US Equity,close
2024-02-29,0.0068,XLY US Equity,daily_return
2024-03-01,87.96,XLB US Equity,close
2024-03-01,0.0046,XLB US Equity,daily_return
2024-03-01,80.02,XLC US Equity,close
2024-03-01,0.0083,XLC US Equity,daily_return
2024-03-01,87.14,XLE US Equity,close
2024-03-01,0.0116,XLE US Equity,daily_return
2024-03-01,40.29,XLF US Equity,close
2024-03-01,-0.0012,XLF US Equity,daily_return
2024-03-01,121.52,XLI US Equity,close
2024-03-01,0.0043,XLI US Equity,daily_return
2024-03-01,210.76,XLK US Equity,close
2024-03-01,0.0183,XLK US Equity,daily_return
2024-03-01,74.46,XLP US Equity,close
2024-03-01,0.0001,XLP US Equity,daily_return
2024-03-01,39.54,XLRE US Equity,close
2024-03-01,0.011,XLRE US Equity,daily_return
2024-03-01,61.72,XLU US Equity,close
2024-03-01,-0.0061,XLU US Equity,daily_return
2024-03-01,146.34,XLV US Equity,close
2024-03-01,0.0105,XLV US Equity,daily_return
2024-03-01,185.02,XLY US Equity,close
2024-03-01,0.0033,XLY US Equity,daily_return
2024-03-04,88.283,XLB US Equity,close
2024-03-04,0.0073,XLB US Equity,daily_return
2024-03-04,78.7569,XLC US Equity,close
2024-03-04,-0.0131,XLC US Equity,daily_return
2024-03-04,85.5189,XLE US Equity,close
2024-03-04,-0.0107,XLE US Equity,daily_return
2024-03-04,40.239,XLF US Equity,close
2024-03-04,0.0025,XLF US Equity,daily_return
2024-03-04,121.584,XLI US Equity,close
2024-03-04,0.0036,XLI US Equity,daily_return
2024-03-04,210.4122,XLK US Equity,close
2024-03-04,0.0,XLK US Equity,daily_return
2024-03-04,73.9752,XLP US Equity,close
2024-03-04,0.0008,XLP US Equity,daily_return
2024-03-04,39.72,XLRE US Equity,close
2024-03-04,0.0114,XLRE US Equity,daily_return
2024-03-04,62.2462,XLU US Equity,close
2024-03-04,0.0169,XLU US Equity,daily_return
2024-03-04,145.5943,XLV US Equity,close
2024-03-04,-0.0015,XLV US Equity,daily_return
2024-03-04,182.123,XLY US Equity,close
2024-03-04,-0.0135,XLY US Equity,daily_return
2024-03-05,87.8147,XLB US Equity,close
2024-03-05,-0.0053,XLB US Equity,daily_return
2024-03-05,78.1186,XLC US Equity,close
2024-03-05,-0.0081,XLC US Equity,daily_return
2024-03-05,86.1538,XLE US Equity,close
2024-03-05,0.0074,XLE US Equity,daily_return
2024-03-05,40.2489,XLF US Equity,close
2024-03-05,0.0002,XLF US Equity,daily_return
2024-03-05,120.5871,XLI US Equity,close
2024-03-05,-0.0082,XLI US Equity,daily_return
2024-03-05,205.2408,XLK US Equity,close
2024-03-05,-0.0246,XLK US Equity,daily_return
2024-03-05,74.1539,XLP US Equity,close
2024-03-05,0.0024,XLP US Equity,daily_return
2024-03-05,39.2134,XLRE US Equity,close
2024-03-05,-0.0128,XLRE US Equity,daily_return
2024-03-05,62.0677,XLU US Equity,close
2024-03-05,-0.0029,XLU US Equity,daily_return
2024-03-05,144.5082,XLV US Equity,close
2024-03-05,-0.0075,XLV US Equity,daily_return
2024-03-05,179.858,XLY US Equity,close
2024-03-05,-0.0124,XLY US Equity,daily_return
2024-03-06,88.4623,XLB US Equity,close
2024-03-06,0.0074,XLB US Equity,daily_return
2024-03-06,78.2283,XLC US Equity,close
2024-03-06,0.0014,XLC US Equity,daily_return
2024-03-06,86.4216,XLE US Equity,close
2024-03-06,0.0031,XLE US Equity,daily_return
2024-03-06,40.4582,XLF US Equity,close
2024-03-06,0.0052,XLF US Equity,daily_return
2024-03-06,121.2151,XLI US Equity,close
2024-03-06,0.0052,XLI US Equity,daily_return
2024-03-06,206.8681,XLK US Equity,close
2024-03-06,0.0079,XLK US Equity,daily_return
2024-03-06,74.7793,XLP US Equity,close
2024-03-06,0.0084,XLP US Equity,daily_return
2024-03-06,39.4319,XLRE US Equity,close
2024-03-06,0.0056,XLRE US Equity,daily_return
2024-03-06,62.6627,XLU US Equity,close
2024-03-06,0.0096,XLU US Equity,daily_return
2024-03-06,145.4946,XLV US Equity,close
2024-03-06,0.0068,XLV US Equity,daily_return
2024-03-06,179.2193,XLY US Equity,close
2024-03-06,-0.0036,XLY US Equity,daily_return
2024-03-07,89.5484,XLB US Equity,close
2024-03-07,0.0123,XLB US Equity,daily_return
2024-03-07,79.4949,XLC US Equity,close
2024-03-07,0.0162,XLC US Equity,daily_return
2024-03-07,87.1557,XLE US Equity,close
2024-03-07,0.0085,XLE US Equity,daily_return
2024-03-07,40.3984,XLF US Equity,close
2024-03-07,-0.0015,XLF US Equity,daily_return
2024-03-07,122.1921,XLI US Equity,close
2024-03-07,0.0081,XLI US Equity,daily_return
2024-03-07,210.1327,XLK US Equity,close
2024-03-07,0.0158,XLK US Equity,daily_return
2024-03-07,75.2061,XLP US Equity,close
2024-03-07,0.0057,XLP US Equity,daily_return
2024-03-07,39.4319,XLRE US Equity,close
2024-03-07,0.0,XLRE US Equity,daily_return
2024-03-07,63.0694,XLU US Equity,close
2024-03-07,0.0065,XLU US Equity,daily_return
2024-03-07,146.1722,XLV US Equity,close
2024-03-07,0.0047,XLV US Equity,daily_return
2024-03-07,180.5864,XLY US Equity,close
2024-03-07,0.0076,XLY US Equity,daily_return
2024-03-08,89.0303,XLB US Equity,close
2024-03-08,-0.0058,XLB US Equity,daily_return
2024-03-08,79.3752,XLC US Equity,close
2024-03-08,-0.0015,XLC US Equity,daily_return
2024-03-08,87.4632,XLE US Equity,close
2024-03-08,0.0035,XLE US Equity,daily_return
2024-03-08,40.4681,XLF US Equity,close
2024-03-08,0.0017,XLF US Equity,daily_return
2024-03-08,121.9229,XLI US Equity,close
2024-03-08,-0.0022,XLI US Equity,daily_return
2024-03-08,207.0079,XLK US Equity,close
2024-03-08,-0.0149,XLK US Equity,daily_return
2024-03-08,74.6105,XLP US Equity,close
2024-03-08,-0.0079,XLP US Equity,daily_return
2024-03-08,39.8988,XLRE US Equity,close
2024-03-08,0.0118,XLRE US Equity,daily_return
2024-03-08,63.2281,XLU US Equity,close
2024-03-08,0.0025,XLU US Equity,daily_return
2024-03-08,145.9031,XLV US Equity,close
2024-03-08,-0.0018,XLV US Equity,daily_return
2024-03-08,179.9178,XLY US Equity,close
2024-03-08,-0.0037,XLY US Equity,daily_return
2024-03-11,90.36,XLB US Equity,close
2024-03-11,0.0113,XLB US Equity,daily_return
2024-03-11,79.44,XLC US Equity,close
2024-03-11,-0.0019,XLC US Equity,daily_return
2024-03-11,89.08,XLE US Equity,close
2024-03-11,0.0103,XLE US Equity,daily_return
2024-03-11,40.69,XLF US Equity,close
2024-03-11,0.0017,XLF US Equity,daily_return
2024-03-11,121.67,XLI US Equity,close
2024-03-11,-0.0052,XLI US Equity,daily_return
2024-03-11,206.78,XLK US Equity,close
2024-03-11,-0.0027,XLK US Equity,daily_return
2024-03-11,75.57,XLP US Equity,close
2024-03-11,0.0055,XLP US Equity,daily_return
2024-03-11,39.97,XLRE US Equity,close
2024-03-11,-0.005,XLRE US Equity,daily_return
2024-03-11,64.07,XLU US Equity,close
2024-03-11,0.005,XLU US Equity,daily_return
2024-03-11,146.35,XLV US Equity,close
2024-03-11,-0.0005,XLV US Equity,daily_return
2024-03-11,179.82,XLY US Equity,close
2024-03-11,-0.0027,XLY US Equity,daily_return
2024-03-12,90.0267,XLB US Equity,close
2024-03-12,-0.0001,XLB US Equity,daily_return
2024-03-12,79.9237,XLC US Equity,close
2024-03-12,0.0088,XLC US Equity,daily_return
2024-03-12,88.2271,XLE US Equity,close
2024-03-12,-0.0016,XLE US Equity,daily_return
2024-03-12,40.7072,XLF US Equity,close
2024-03-12,0.0042,XLF US Equity,daily_return
2024-03-12,121.8332,XLI US Equity,close
2024-03-12,0.0044,XLI US Equity,daily_return
2024-03-12,210.6718,XLK US Equity,close
2024-03-12,0.0205,XLK US Equity,daily_return
2024-03-12,75.4047,XLP US Equity,close
2024-03-12,0.0052,XLP US Equity,daily_return
2024-03-12,39.6008,XLRE US Equity,close
2024-03-12,-0.0025,XLRE US Equity,daily_return
2024-03-12,62.9305,XLU US Equity,close
2024-03-12,-0.0097,XLU US Equity,daily_return
2024-03-12,146.501,XLV US Equity,close
2024-03-12,0.0046,XLV US Equity,daily_return
2024-03-12,180.9755,XLY US Equity,close
2024-03-12,0.0086,XLY US Equity,daily_return
2024-03-13,91.24,XLB US Equity,close
2024-03-13,0.0099,XLB US Equity,daily_return
2024-03-13,80.28,XLC US Equity,close
2024-03-13,0.0017,XLC US Equity,daily_return
2024-03-13,90.36,XLE US Equity,close
2024-03-13,0.016,XLE US Equity,daily_return
2024-03-13,41.16,XLF US Equity,close
2024-03-13,0.0073,XLF US Equity,daily_return
2024-03-13,122.54,XLI US Equity,close
2024-03-13,0.0027,XLI US Equity,daily_return
2024-03-13,208.74,XLK US Equity,close
2024-03-13,-0.0108,XLK US Equity,daily_return
2024-03-13,76.15,XLP US Equity,close
2024-03-13,0.0025,XLP US Equity,daily_return
2024-03-13,39.62,XLRE US Equity,close
2024-03-13,-0.0063,XLRE US Equity,daily_return
2024-03-13,63.88,XLU US Equity,close
2024-03-13,0.0068,XLU US Equity,daily_return
2024-03-13,146.46,XLV US Equity,close
2024-03-13,-0.0039,XLV US Equity,daily_return
2024-03-13,180.99,XLY US Equity,close
2024-03-13,-0.0021,XLY US Equity,daily_return
2024-03-14,90.4353,XLB US Equity,close
2024-03-14,-0.0053,XLB US Equity,daily_return
2024-03-14,79.8738,XLC US Equity,close
2024-03-14,-0.0024,XLC US Equity,daily_return
2024-03-14,90.5582,XLE US Equity,close
2024-03-14,0.0103,XLE US Equity,daily_return
2024-03-14,40.6773,XLF US Equity,close
2024-03-14,-0.008,XLF US Equity,daily_return
2024-03-14,121.6438,XLI US Equity,close
2024-03-14,-0.0042,XLI US Equity,daily_return
2024-03-14,208.4355,XLK US Equity,close
2024-03-14,0.0002,XLK US Equity,daily_return
2024-03-14,75.0076,XLP US Equity,close
2024-03-14,-0.0077,XLP US Equity,daily_return
2024-03-14,38.7963,XLRE US Equity,close
2024-03-14,-0.0141,XLRE US Equity,daily_return
2024-03-14,62.8512,XLU US Equity,close
2024-03-14,-0.008,XLU US Equity,daily_return
2024-03-14,145.4149,XLV US Equity,close
2024-03-14,-0.0035,XLV US Equity,daily_return
2024-03-14,179.4488,XLY US Equity,close
2024-03-14,-0.0064,XLY US Equity,daily_return
2024-03-15,90.8,XLB US Equity,close
2024-03-15,0.0004,XLB US Equity,daily_return
2024-03-15,79.29,XLC US Equity,close
2024-03-15,-0.01,XLC US Equity,daily_return
2024-03-15,91.56,XLE US Equity,close
2024-03-15,0.003,XLE US Equity,daily_return
2024-03-15,40.79,XLF US Equity,close
2024-03-15,-0.001,XLF US Equity,daily_return
2024-03-15,122.04,XLI US Equity,close
2024-03-15,0.0002,XLI US Equity,daily_return
2024-03-15,205.63,XLK US Equity,close
2024-03-15,-0.0151,XLK US Equity,daily_return
2024-03-15,75.53,XLP US Equity,close
2024-03-15,-0.0004,XLP US Equity,daily_return
2024-03-15,39.04,XLRE US Equity,close
2024-03-15,-0.0005,XLRE US Equity,daily_return
2024-03-15,63.46,XLU US Equity,close
2024-03-15,0.0014,XLU US Equity,daily_return
2024-03-15,145.36,XLV US Equity,close
2024-03-15,-0.004,XLV US Equity,daily_return
2024-03-15,178.05,XLY US Equity,close
2024-03-15,-0.01,XLY US Equity,daily_return
2024-03-18,90.64,XLB US Equity,close
2024-03-18,0.0018,XLB US Equity,daily_return
2024-03-18,80.7,XLC US Equity,close
2024-03-18,0.0205,XLC US Equity,daily_return
2024-03-18,91.14,XLE US Equity,close
2024-03-18,0.0035,XLE US Equity,daily_return
2024-03-18,40.87,XLF US Equity,close
2024-03-18,0.0057,XLF US Equity,daily_return
2024-03-18,121.88,XLI US Equity,close
2024-03-18,0.0018,XLI US Equity,daily_return
2024-03-18,206.3,XLK US Equity,close
2024-03-18,0.0049,XLK US Equity,daily_return
2024-03-18,75.46,XLP US Equity,close
2024-03-18,0.0064,XLP US Equity,daily_return
2024-03-18,38.77,XLRE US Equity,close
2024-03-18,-0.0002,XLRE US Equity,daily_return
2024-03-18,63.23,XLU US Equity,close
2024-03-18,0.0046,XLU US Equity,daily_return
2024-03-18,144.82,XLV US Equity,close
2024-03-18,-0.0001,XLV US Equity,daily_return
2024-03-18,179.02,XLY US Equity,close
2024-03-18,0.0076,XLY US Equity,daily_return
2024-03-19,90.65,XLB US Equity,close
2024-03-19,0.0001,XLB US Equity,daily_return
2024-03-19,80.67,XLC US Equity,close
2024-03-19,-0.0004,XLC US Equity,daily_return
2024-03-19,92.18,XLE US Equity,close
2024-03-19,0.0114,XLE US Equity,daily_return
2024-03-19,41.07,XLF US Equity,close
2024-03-19,0.0049,XLF US Equity,daily_return
2024-03-19,122.93,XLI US Equity,close
2024-03-19,0.0086,XLI US Equity,daily_return
2024-03-19,207.37,XLK US Equity,close
2024-03-19,0.0052,XLK US Equity,daily_return
2024-03-19,75.74,XLP US Equity,close
2024-03-19,0.0037,XLP US Equity,daily_return
2024-03-19,38.77,XLRE US Equity,close
2024-03-19,0.0,XLRE US Equity,daily_return
2024-03-19,63.79,XLU US Equity,close
2024-03-19,0.0089,XLU US Equity,daily_return
2024-03-19,145.78,XLV US Equity,close
2024-03-19,0.0066,XLV US Equity,daily_return
2024-03-19,180.57,XLY US Equity,close
2024-03-19,0.0087,XLY US Equity,daily_return
2024-03-20,91.56,XLB US Equity,close
2024-03-20,0.01,XLB US Equity,daily_return
2024-03-20,81.62,XLC US Equity,close
2024-03-20,0.0118,XLC US Equity,daily_return
2024-03-20,92.05,XLE US Equity,close
2024-03-20,-0.0014,XLE US Equity,daily_return
2024-03-20,41.56,XLF US Equity,close
2024-03-20,0.0119,XLF US Equity,daily_return
2024-03-20,124.41,XLI US Equity,close
2024-03-20,0.012,XLI US Equity,daily_return
2024-03-20,209.69,XLK US Equity,close
2024-03-20,0.0112,XLK US Equity,daily_return
2024-03-20,75.97,XLP US Equity,close
2024-03-20,0.003,XLP US Equity,daily_return
2024-03-20,38.93,XLRE US Equity,close
2024-03-20,0.0041,XLRE US Equity,daily_return
2024-03-20,63.87,XLU US Equity,close
2024-03-20,0.0013,XLU US Equity,daily_return
2024-03-20,145.45,XLV US Equity,close
2024-03-20,-0.0023,XLV US Equity,daily_return
2024-03-20,183.26,XLY US Equity,close
2024-03-20,0.0149,XLY US Equity,daily_return
2024-03-21,91.94,XLB US Equity,close
2024-03-21,0.0042,XLB US Equity,daily_return
2024-03-21,81.65,XLC US Equity,close
2024-03-21,0.0004,XLC US Equity,daily_return
2024-03-21,92.6,XLE US Equity,close
2024-03-21,0.006,XLE US Equity,daily_return
2024-03-21,41.9,XLF US Equity,close
2024-03-21,0.0082,XLF US Equity,daily_return
2024-03-21,125.64,XLI US Equity,close
2024-03-21,0.0099,XLI US Equity,daily_return
2024-03-21,209.84,XLK US Equity,close
2024-03-21,0.0007,XLK US Equity,daily_return
2024-03-21,76.01,XLP US Equity,close
2024-03-21,0.0005,XLP US Equity,daily_return
2024-03-21,39.08,XLRE US Equity,close
2024-03-21,0.0039,XLRE US Equity,daily_return
2024-03-21,63.77,XLU US Equity,close
2024-03-21,-0.0016,XLU US Equity,daily_return
2024-03-21,145.64,XLV US Equity,close
2024-03-21,0.0013,XLV US Equity,daily_return
2024-03-21,184.33,XLY US Equity,close
2024-03-21,0.0058,XLY US Equity,daily_return
2024-03-22,91.37,XLB US Equity,close
2024-03-22,-0.0062,XLB US Equity,daily_return
2024-03-22,81.82,XLC US Equity,close
2024-03-22,0.0021,XLC US Equity,daily_return
2024-03-22,92.4,XLE US Equity,close
2024-03-22,-0.0022,XLE US Equity,daily_return
2024-03-22,41.42,XLF US Equity,close
2024-03-22,-0.0115,XLF US Equity,daily_return
2024-03-22,125.21,XLI US Equity,close
2024-03-22,-0.0034,XLI US Equity,daily_return
2024-03-22,209.91,XLK US Equity,close
2024-03-22,0.0003,XLK US Equity,daily_return
2024-03-22,75.64,XLP US Equity,close
2024-03-22,-0.0049,XLP US Equity,daily_return
2024-03-22,38.62,XLRE US Equity,close
2024-03-22,-0.0118,XLRE US Equity,daily_return
2024-03-22,63.86,XLU US Equity,close
2024-03-22,0.0014,XLU US Equity,daily_return
2024-03-22,145.44,XLV US Equity,close
2024-03-22,-0.0014,XLV US Equity,daily_return
2024-03-22,182.72,XLY US Equity,close
2024-03-22,-0.0087,XLY US Equity,daily_return
2024-03-25,91.4,XLB US Equity,close
2024-03-25,0.0003,XLB US Equity,daily_return
2024-03-25,81.54,XLC US Equity,close
2024-03-25,-0.0034,XLC US Equity,daily_return
2024-03-25,93.26,XLE US Equity,close
2024-03-25,0.0093,XLE US Equity,daily_return
2024-03-25,41.26,XLF US Equity,close
2024-03-25,-0.0039,XLF US Equity,daily_return
2024-03-25,124.4,XLI US Equity,close
2024-03-25,-0.0065,XLI US Equity,daily_return
2024-03-25,208.52,XLK US Equity,close
2024-03-25,-0.0066,XLK US Equity,daily_return
2024-03-25,75.43,XLP US Equity,close
2024-03-25,-0.0028,XLP US Equity,daily_return
2024-03-25,38.47,XLRE US Equity,close
2024-03-25,-0.0039,XLRE US Equity,daily_return
2024-03-25,64.16,XLU US Equity,close
2024-03-25,0.0047,XLU US Equity,daily_return
2024-03-25,145.24,XLV US Equity,close
2024-03-25,-0.0014,XLV US Equity,daily_return
2024-03-25,182.12,XLY US Equity,close
2024-03-25,-0.0033,XLY US Equity,daily_return
2024-03-26,91.33,XLB US Equity,close
2024-03-26,-0.0008,XLB US Equity,daily_return
2024-03-26,81.37,XLC US Equity,close
2024-03-26,-0.0021,XLC US Equity,daily_return
2024-03-26,92.54,XLE US Equity,close
2024-03-26,-0.0077,XLE US Equity,daily_return
2024-03-26,41.4,XLF US Equity,close
2024-03-26,0.0034,XLF US Equity,daily_return
2024-03-26,123.95,XLI US Equity,close
2024-03-26,-0.0036,XLI US Equity,daily_return
2024-03-26,207.66,XLK US Equity,close
2024-03-26,-0.0041,XLK US Equity,daily_return
2024-03-26,75.47,XLP US Equity,close
2024-03-26,0.0005,XLP US Equity,daily_return
2024-03-26,38.31,XLRE US Equity,close
2024-03-26,-0.0042,XLRE US Equity,daily_return
2024-03-26,63.43,XLU US Equity,close
2024-03-26,-0.0114,XLU US Equity,daily_return
2024-03-26,145.77,XLV US Equity,close
2024-03-26,0.0036,XLV US Equity,daily_return
2024-03-26,182.35,XLY US Equity,close
2024-03-26,0.0013,XLY US Equity,daily_return
2024-03-27,92.64,XLB US Equity,close
2024-03-27,0.0143,XLB US Equity,daily_return
2024-03-27,81.79,XLC US Equity,close
2024-03-27,0.0052,XLC US Equity,daily_return
2024-03-27,93.4,XLE US Equity,close
2024-03-27,0.0093,XLE US Equity,daily_return
2024-03-27,41.89,XLF US Equity,close
2024-03-27,0.0118,XLF US Equity,daily_return
2024-03-27,125.94,XLI US Equity,close
2024-03-27,0.0161,XLI US Equity,daily_return
2024-03-27,208.72,XLK US Equity,close
2024-03-27,0.0051,XLK US Equity,daily_return
2024-03-27,76.26,XLP US Equity,close
2024-03-27,0.0105,XLP US Equity,daily_return
2024-03-27,39.28,XLRE US Equity,close
2024-03-27,0.0253,XLRE US Equity,daily_return
2024-03-27,65.2,XLU US Equity,close
2024-03-27,0.0279,XLU US Equity,daily_return
2024-03-27,147.71,XLV US Equity,close
2024-03-27,0.0133,XLV US Equity,daily_return
2024-03-27,184.46,XLY US Equity,close
2024-03-27,0.0116,XLY US Equity,daily_return
2024-03-28,92.89,XLB US Equity,close
2024-03-28,0.0027,XLB US Equity,daily_return
2024-03-28,81.66,XLC US Equity,close
2024-03-28,-0.0016,XLC US Equity,daily_return
2024-03-28,94.41,XLE US Equity,close
2024-03-28,0.0108,XLE US Equity,daily_return
2024-03-28,42.12,XLF US Equity,close
2024-03-28,0.0055,XLF US Equity,daily_return
2024-03-28,125.96,XLI US Equity,close
2024-03-28,0.0002,XLI US Equity,daily_return
2024-03-28,208.27,XLK US Equity,close
2024-03-28,-0.0022,XLK US Equity,daily_return
2024-03-28,76.36,XLP US Equity,close
2024-03-28,0.0013,XLP US Equity,daily_return
2024-03-28,39.53,XLRE US Equity,close
2024-03-28,0.0064,XLRE US Equity,daily_return
2024-03-28,65.65,XLU US Equity,close
2024-03-28,0.0069,XLU US Equity,daily_return
2024-03-28,147.73,XLV US Equity,close
2024-03-28,0.0001,XLV US Equity,daily_return
2024-03-28,183.89,XLY US Equity,close
2024-03-28,-0.0031,XLY US Equity,daily_return
2024-04-01,92.67,XLB US Equity,close
2024-04-01,-0.0024,XLB US Equity,daily_return
2024-04-01,82.29,XLC US Equity,close
2024-04-01,0.0077,XLC US Equity,daily_return
2024-04-01,95.11,XLE US Equity,close
2024-04-01,0.0074,XLE US Equity,daily_return
2024-04-01,41.89,XLF US Equity,close
2024-04-01,-0.0055,XLF US Equity,daily_return
2024-04-01,124.99,XLI US Equity,close
2024-04-01,-0.0077,XLI US Equity,daily_return
2024-04-01,208.85,XLK US Equity,close
2024-04-01,0.0028,XLK US Equity,daily_return
2024-04-01,75.75,XLP US Equity,close
2024-04-01,-0.008,XLP US Equity,daily_return
2024-04-01,38.84,XLRE US Equity,close
2024-04-01,-0.0175,XLRE US Equity,daily_return
2024-04-01,65.25,XLU US Equity,close
2024-04-01,-0.0061,XLU US Equity,daily_return
2024-04-01,146.47,XLV US Equity,close
2024-04-01,-0.0085,XLV US Equity,daily_return
2024-04-01,182.52,XLY US Equity,close
2024-04-01,-0.0075,XLY US Equity,daily_return
2024-04-02,92.33,XLB US Equity,close
2024-04-02,-0.0037,XLB US Equity,daily_return
2024-04-02,82.16,XLC US Equity,close
2024-04-02,-0.0016,XLC US Equity,daily_return
2024-04-02,96.44,XLE US Equity,close
2024-04-02,0.014,XLE US Equity,daily_return
2024-04-02,41.67,XLF US Equity,close
2024-04-02,-0.0053,XLF US Equity,daily_return
2024-04-02,124.41,XLI US Equity,close
2024-04-02,-0.0046,XLI US Equity,daily_return
2024-04-02,206.84,XLK US Equity,close
2024-04-02,-0.0096,XLK US Equity,daily_return
2024-04-02,75.36,XLP US Equity,close
2024-04-02,-0.0051,XLP US Equity,daily_return
2024-04-02,38.41,XLRE US Equity,close
2024-04-02,-0.0111,XLRE US Equity,daily_return
2024-04-02,65.36,XLU US Equity,close
2024-04-02,0.0017,XLU US Equity,daily_return
2024-04-02,144.19,XLV US Equity,close
2024-04-02,-0.0156,XLV US Equity,daily_return
2024-04-02,179.83,XLY US Equity,close
2024-04-02,-0.0147,XLY US Equity,daily_return
2024-04-03,92.88,XLB US Equity,close
2024-04-03,0.006,XLB US Equity,daily_return
2024-04-03,82.81,XLC US Equity,close
2024-04-03,0.0079,XLC US Equity,daily_return
2024-04-03,97.1,XLE US Equity,close
2024-04-03,0.0068,XLE US Equity,daily_return
2024-04-03,41.65,XLF US Equity,close
2024-04-03,-0.0005,XLF US Equity,daily_return
2024-04-03,125.05,XLI US Equity,close
2024-04-03,0.0051,XLI US Equity,daily_return
2024-04-03,207.39,XLK US Equity,close
2024-04-03,0.0027,XLK US Equity,daily_return
2024-04-03,74.53,XLP US Equity,close
2024-04-03,-0.011,XLP US Equity,daily_return
2024-04-03,38.43,XLRE US Equity,close
2024-04-03,0.0005,XLRE US Equity,daily_return
2024-04-03,65.1,XLU US Equity,close
2024-04-03,-0.004,XLU US Equity,daily_return
2024-04-03,144.03,XLV US Equity,close
2024-04-03,-0.0011,XLV US Equity,daily_return
2024-04-03,179.96,XLY US Equity,close
2024-04-03,0.0007,XLY US Equity,daily_return
2024-04-04,91.94,XLB US Equity,close
2024-04-04,-0.0101,XLB US Equity,daily_return
2024-04-04,81.69,XLC US Equity,close
2024-04-04,-0.0135,XLC US Equity,daily_return
2024-04-04,97.04,XLE US Equity,close
2024-04-04,-0.0006,XLE US Equity,daily_return
2024-04-04,41.18,XLF US Equity,close
2024-04-04,-0.0113,XLF US Equity,daily_return
2024-04-04,123.95,XLI US Equity,close
2024-04-04,-0.0088,XLI US Equity,daily_return
2024-04-04,204.11,XLK US Equity,close
